iso3,iso2,name,wb_region,income_level,gdp_usd_current,gdp_usd_current_source_year,src_gdp_usd_current,population,population_source_year,src_population,fx_reserves_usd,fx_reserves_usd_source_year,src_fx_reserves_usd,public_debt_pct_gdp,public_debt_pct_gdp_source_year,src_public_debt_pct_gdp,co2_mtco2e,co2_mtco2e_source_year,src_co2_mtco2e,inequality_gini,inequality_gini_source_year,src_inequality_gini,water_stress_pct,water_stress_pct_source_year,src_water_stress_pct,military_gdp_ratio,military_gdp_ratio_source_year,src_military_gdp_ratio,military_spending_usd,military_spending_usd_source_year,src_military_spending_usd,wgi_pv,wgi_pv_source_year,src_wgi_pv,wgi_ge,wgi_ge_source_year,src_wgi_ge,wgi_rl,wgi_rl_source_year,src_wgi_rl,wgi_va,wgi_va_source_year,src_wgi_va,rd_pct_gdp,rd_pct_gdp_source_year,src_rd_pct_gdp,high_tech_exports_pct,high_tech_exports_pct_source_year,src_high_tech_exports_pct,manufacturing_share_pct,manufacturing_share_pct_source_year,src_manufacturing_share_pct,energy_use_kg_oe_pc,energy_use_kg_oe_pc_source_year,src_energy_use_kg_oe_pc,energy_imports_net_pct,energy_imports_net_pct_source_year,src_energy_imports_net_pct,agri_share_pct,agri_share_pct_source_year,src_agri_share_pct,food_production_index,food_production_index_source_year,src_food_production_index,arable_land_pct,arable_land_pct_source_year,src_arable_land_pct,coal_rents_pct,coal_rents_pct_source_year,src_coal_rents_pct,gas_rents_pct,gas_rents_pct_source_year,src_gas_rents_pct,oil_rents_pct,oil_rents_pct_source_year,src_oil_rents_pct,mineral_rents_pct,mineral_rents_pct_source_year,src_mineral_rents_pct,ndgain_name,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,ndgain_source,hofstede_name,pdi,idv,mas,uai,lto,ind,hofstede_source,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,model_region,wgi_pv_unit,wgi_ge_unit,wgi_rl_unit,wgi_va_unit,alliance_block,regime_type,override_name,override_model_region,override_alliance_block,override_regime_type,override_gdp_usd_current,override_population,override_fx_reserves_usd,override_public_debt_pct_gdp,override_co2_mtco2e,override_note,fossil_rents_pct,food_domestic_supply_raw,food_consumption_raw,food_production_raw,food_stock_variation_raw,src_food_production_raw,src_food_consumption_raw,wmd_energy_production_raw,src_wmd_energy_production_raw,wmd_metals_production_raw,src_wmd_metals_production_raw,energy_consumption_raw,src_energy_consumption_raw,energy_production_raw,src_energy_production_raw,src_food_domestic_supply_raw,src_food_stock_variation_raw,food_reserve_raw,src_food_reserve_raw,metals_production_raw,src_metals_production_raw,metals_consumption_raw,src_metals_consumption_raw,energy_reserve_raw,src_energy_reserve_raw,metals_reserve_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,security_index,tech_level,military_power,debt_crisis_prone,social_tension,conflict_proneness,traditional_secular,survival_self_expression
AUT,AT,Austria,Europe & Central Asia,High income,516670509628.876,2023.0,direct_2023,9131761.0,2023.0,direct_2023,12646546521.99,2023.0,direct_2023,49.5131518533858,,region_median_imputed,58.4761,2023.0,direct_2023,31.2,2023.0,direct_2023,8.676429953,2022.0,latest_2022,0.870829952423219,2023.0,direct_2023,4452227950.61387,2023.0,direct_2023,0.727989196777344,2023.0,direct_2023,1.32668149471283,2023.0,direct_2023,1.74656546115875,2023.0,direct_2023,1.41124832630157,2023.0,direct_2023,3.20048,2022.0,latest_2022,15.9232697881169,2023.0,direct_2023,15.9413915270403,2023.0,direct_2023,3308.71167042411,2023.0,direct_2023,63.9661980292725,2023.0,direct_2023,1.24176172038934,2023.0,direct_2023,100.45,2022.0,latest_2022,16.0177120698013,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0240584970736946,2021.0,latest_2021,0.0378037868173202,2021.0,latest_2021,0.0,2021.0,latest_2021,Austria,0.295316568589894,0.356072194212401,0.278643013773397,0.751849386216745,direct_ndgain,Austria,11.0,55.0,79.0,70.0,60.0,63.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Europe,0.6455978393554688,0.765336298942566,0.84931309223175,0.782249665260314,Western,Democracy,,,,,,,,,,,0.061862283891014794,18303.0,8153.0,13765.0,141.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,0.97815486,direct_wmd_2023,0.00010522873345408912,direct_wmd_2023,30.21436419222374,direct_2023,10.887384159740302,direct_wmd_2023_plus_wb_balance,,,2663.5459252581545,derived_faostat_buffer,0.00010522873345408912,direct_wmd_2023,0.004774418908766697,derived_wb_manufacturing_demand,4.196921825231618,derived_wmd_wb_reserve_proxy,2.9267301668056416e-05,derived_wmd_wb_reserve_proxy,56579.50417546801,0.024477004757004622,0.08676429952999999,0.295316568589894,0.682642396007101,0.7204743444919586,0.7486535374641416,0.6502493157587305,1.789505519222353,1.300344643024642,0.5005567707672318,0.250446412002246,0.23438227295336134,7.5441964882281844,6.9878212753184625
AZE,AZ,Azerbaijan,Europe & Central Asia,Upper middle income,72428470588.2353,2023.0,direct_2023,10153958.0,2023.0,direct_2023,13748751031.513,2023.0,direct_2023,56.36707623161835,,region_median_imputed,41.7458,2023.0,direct_2023,39.2,,region_median_imputed,57.52704791,2022.0,latest_2022,4.92241403839666,2023.0,direct_2023,3561670588.23529,2023.0,direct_2023,-0.730753898620605,2023.0,direct_2023,-0.0326422192156315,2023.0,direct_2023,-0.566586077213287,2023.0,direct_2023,-1.41153395175934,2023.0,direct_2023,0.18178,2023.0,direct_2023,4.17224487630151,2023.0,direct_2023,5.13374656050107,2023.0,direct_2023,1732.19739502846,2023.0,direct_2023,-255.959109290849,2023.0,direct_2023,5.51058894617326,2023.0,direct_2023,129.02,2022.0,latest_2022,25.307924984876,2023.0,direct_2023,0.0,2021.0,latest_2021,8.58674677408325,2021.0,latest_2021,20.983375083624,2021.0,latest_2021,0.349496289014784,2021.0,latest_2021,Azerbaijan,0.404253804565205,0.457844277328299,0.380115602234524,0.368808995132794,direct_ndgain,Azerbaijan,75.5,33.0,44.5,81.0,61.0,22.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_hofstede,direct_hofstede,Global South,0.353849220275879,0.4934715561568737,0.3866827845573426,0.21769320964813202,NonAligned,Autocracy,,,,,,,,,,,29.57012185770725,13697.0,9275.0,11400.0,-126.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,63.522948,direct_wmd_2023,9.397890883194236e-05,direct_wmd_2023,17.588659596828393,direct_2023,63.522948,direct_wmd_2023_plus_wb_balance,,,1485.75,derived_faostat_buffer,9.397890883194236e-05,direct_wmd_2023,0.00018916808822569208,derived_wb_manufacturing_demand,1575.1367439713542,derived_wmd_wb_reserve_proxy,7.317766289940383e-05,derived_wmd_wb_reserve_proxy,7133.028380483286,0.18982522922065176,0.5752704791,0.404253804565205,0.5810200602185884,0.3899820785224438,0.4265239075094461,0.36099153526861927,1.1089857428036582,1.1602982165010174,0.5911662083088084,0.5169352729148478,0.6235908516588976,4.073934820808375,4.275684264632382
BDI,BI,Burundi,Sub-Saharan Africa ,Low income,3430949249.91221,2023.0,direct_2023,13689450.0,2023.0,direct_2023,88357252.0453753,2023.0,direct_2023,56.36707623161835,,region_median_imputed,0.9495,2023.0,direct_2023,37.5,2020.0,latest_2020,10.19286754,2022.0,latest_2022,3.4315771103264,2023.0,direct_2023,145168021.651148,2023.0,direct_2023,-1.17240297794342,2023.0,direct_2023,-1.20011341571808,2023.0,direct_2023,-1.25105631351471,2023.0,direct_2023,-1.36691832542419,2023.0,direct_2023,0.21312,2018.0,latest_2018,1.30508367041098,2023.0,direct_2023,12.4909825534388,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,33.4272042033939,2023.0,direct_2023,119.15,2022.0,latest_2022,51.4488629283489,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Burundi,0.553186563369384,0.642038387370491,0.560562909081802,0.25204319182844,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.265519404411316,0.25997731685638403,0.24978873729705803,0.22661633491516203,NonAligned,Autocracy,,,,,,,,,,,0.0,12723.97287598728,8436.820302343087,8538.69507486167,83.66447918457389,region_per_capita_imputed,region_per_capita_imputed,,,1.9988165433925835e-05,direct_wmd_2023,10.001134244896726,region_median_imputed,8.669257928038222,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,752.208031676396,derived_faostat_buffer,1.9988165433925835e-05,direct_wmd_2023,2.106136136664934e-05,derived_wb_manufacturing_demand,3.0342402748133774,derived_wmd_wb_reserve_proxy,5.103845047262914e-06,derived_wmd_wb_reserve_proxy,250.62725309725445,0.025753004667042556,0.1019286754,0.553186563369384,0.3986993517738535,0.26047832012176514,0.30715789413452155,0.20369635688325155,0.7080851738950455,0.6864371441805888,0.6380217700335465,0.5177809466815911,0.6335635382671073,1.7336314344406136,4.038008523991017
BEL,BE,Belgium,Europe & Central Asia,High income,651330595110.011,2023.0,direct_2023,11779946.0,2023.0,direct_2023,25734573231.4112,2023.0,direct_2023,49.5131518533858,,region_median_imputed,85.7301,2023.0,direct_2023,26.8,2023.0,direct_2023,52.82574225,2022.0,latest_2022,1.18422875211757,2023.0,direct_2023,7629396588.60593,2023.0,direct_2023,0.403853088617325,2023.0,direct_2023,1.03702199459076,2023.0,direct_2023,1.29537487030029,2023.0,direct_2023,1.32572901248932,2023.0,direct_2023,3.40544,2022.0,latest_2022,18.6668227645892,2023.0,direct_2023,11.9630536593156,2023.0,direct_2023,4051.07409072709,2023.0,direct_2023,89.1747801928026,2023.0,direct_2023,0.774565666013089,2023.0,direct_2023,100.0,2022.0,latest_2022,28.3056863645307,2023.0,direct_2023,0.0,2021.0,latest_2021,0.000136779184332235,2021.0,latest_2021,0.0312735679835233,2021.0,latest_2021,0.0,2021.0,latest_2021,Belgium,0.334702001024289,0.471363825521416,0.317458678228473,0.717867423671006,direct_ndgain,Belgium,65.0,75.0,54.0,94.0,82.0,57.0,direct_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,Europe,0.5807706177234649,0.707404398918152,0.7590749740600581,0.7651458024978639,Western,Democracy,,,,,,,,,,,0.03141034716785553,29724.0,11517.0,19104.0,1400.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,47.72143403076422,direct_2023,5.1659501289769265,derived_wb_energy_balance,,,3983.647908760597,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,0.004645748176401325,derived_wb_manufacturing_demand,1.9011590715559437,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,55291.475454132895,0.03951076983734287,0.5282574225,0.334702001024289,0.6055887481250555,0.6506734630465507,0.7130280747294427,0.590646042351459,1.7930649098359905,1.3607964826788923,0.5125968798885112,0.3325479678651413,0.30187380550746407,7.167648286334025,6.837592405782074
BEN,BJ,Benin,Sub-Saharan Africa ,Lower middle income,19673291004.1444,2023.0,direct_2023,14111034.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,56.36707623161835,,region_median_imputed,6.8922,2023.0,direct_2023,34.4,2021.0,latest_2021,0.975243811,2022.0,latest_2022,0.757551382919002,2023.0,direct_2023,149035288.004743,2023.0,direct_2023,-0.346559435129166,2023.0,direct_2023,-0.218984127044678,2023.0,direct_2023,-0.505709648132324,2023.0,direct_2023,-0.218986943364143,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,4.41801513975982,2023.0,direct_2023,10.0620868210039,2023.0,direct_2023,375.820983649337,2022.0,latest_2022,40.9031703802238,2022.0,latest_2022,25.4019723667563,2023.0,direct_2023,126.25,2022.0,latest_2022,31.4468987229514,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Benin,0.5713164455052,0.630691980447928,0.517295364646543,0.444933797202555,direct_ndgain,Belgium Netherl,61.0,78.0,43.0,97.0,24.0,46.0,partial_hofstede,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,region_median_imputed,region_median_imputed,Global South,0.43068811297416676,0.45620317459106435,0.3988580703735352,0.45620261132717144,NonAligned,Hybrid,,,,,,,,,,,0.0,13115.823781681098,8696.642899331498,8801.65503486302,86.2410330850264,region_per_capita_imputed,region_per_capita_imputed,,,4.670702984392379e-08,direct_wmd_2023,5.303222678189239,latest_2022,3.134036470486827,derived_wb_energy_balance,region_per_capita_imputed,region_ratio_imputed,775.3732334066532,derived_faostat_buffer,4.670702984392379e-08,direct_wmd_2023,0.00010100283663088326,derived_wb_manufacturing_demand,1.0969127646703893,derived_wmd_wb_reserve_proxy,1.1677340644018728e-08,derived_wmd_wb_reserve_proxy,1394.1778472183116,0.09252780205854412,0.00975243811,0.5713164455052,0.42600632745276457,0.4278336146473884,0.48049865686297416,0.3451421242275983,0.8468066473691096,0.7248960794207481,0.596022435249231,0.4122449381678708,0.4271577038257589,3.0937641835795824,5.460248346147001
BFA,BF,Burkina Faso,Sub-Saharan Africa ,Low income,20112614449.2039,2023.0,direct_2023,23025776.0,2023.0,direct_2023,1820326375.87161,,region_median_imputed,61.9320439112839,2023.0,direct_2023,6.2637,2023.0,direct_2023,37.4,2021.0,latest_2021,7.820267686,2022.0,latest_2022,4.0787117239204,2023.0,direct_2023,827153018.861823,2023.0,direct_2023,-2.035231590271,2023.0,direct_2023,-0.826227486133575,2023.0,direct_2023,-0.741778969764709,2023.0,direct_2023,-0.809887170791626,2023.0,direct_2023,0.25126,2021.0,latest_2021,3.79784659837351,2023.0,direct_2023,9.9273181498493,2023.0,direct_2023,312.929085804227,2022.0,latest_2022,13.31725266599755,,region_median_imputed,19.00655933992,2023.0,direct_2023,118.84,2022.0,latest_2022,28.9012744883041,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,15.4526004842572,2021.0,latest_2021,Burkina Faso,0.520926376262667,0.586923479484613,0.430588032305878,0.344414841333571,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.09295368194579998,0.334754502773285,0.3516442060470582,0.3380225658416748,NonAligned,Autocracy,,,,,,,,,,,0.0,13631.0,10733.0,12122.0,912.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,0.0005415576580835335,direct_wmd_2023,7.20543503361291,latest_2022,6.245869044502374,derived_wb_energy_balance,,,1883.369121120974,derived_faostat_buffer,0.0005415576580835335,direct_wmd_2023,0.00010112799995439723,derived_wb_manufacturing_demand,2.1860541655758308,derived_wmd_wb_reserve_proxy,0.007795599104932652,derived_wmd_wb_reserve_proxy,873.4825896510024,0.09050670068125641,0.07820267686,0.520926376262667,0.49124424410475453,0.20598647713661156,0.3534393767356872,0.28121676415994123,0.752953342421259,0.9255916764123561,0.6776977570135418,0.5027212857272845,0.6726874605177129,1.91704624954683,4.284475597951151
BGD,BD,Bangladesh,South Asia,Lower middle income,437415333018.291,2023.0,direct_2023,171466990.0,2023.0,direct_2023,20928020362.1212,2023.0,direct_2023,60.01757891418865,,region_median_imputed,118.9891,2023.0,direct_2023,30.9,2022.0,latest_2022,5.723339482,2022.0,latest_2022,0.919471499049507,2023.0,direct_2023,3782793038.25623,2023.0,direct_2023,-0.908656716346741,2023.0,direct_2023,-0.697334110736847,2023.0,direct_2023,-0.502657234668732,2023.0,direct_2023,-0.753886342048645,2023.0,direct_2023,0.16375,,region_median_imputed,0.539452073551698,2018.0,latest_2018,22.3420188692022,2023.0,direct_2023,297.118356342706,2022.0,latest_2022,44.3070258449266,2022.0,latest_2022,11.0036900209598,2023.0,direct_2023,125.2,2022.0,latest_2022,60.6277888905986,2023.0,direct_2023,0.0132526717304666,2021.0,latest_2021,0.490054814572216,2021.0,latest_2021,0.0315771885826906,2021.0,latest_2021,0.0,2021.0,latest_2021,Bangladesh,0.568382610178076,0.557999370725951,0.488650169763181,0.328699679176921,direct_ndgain,,66.0,31.0,53.0,55.0,50.5,13.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,South Asia,0.3182686567306518,0.3605331778526306,0.39946855306625356,0.349222731590271,NonAligned,Autocracy,,,,,,,,,,,0.5348846748853733,134267.0,92653.0,112954.0,1080.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,21.241691099999997,direct_wmd_2023,,,50.94599023583121,latest_2022,28.37333717508769,direct_wmd_2023_plus_wb_balance,,,15076.542907266863,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,0.004757614424576768,derived_wb_manufacturing_demand,18.636049255776424,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,2551.0177382730694,0.0478447342431091,0.05723339482,0.568382610178076,0.47667522975543397,0.34702153503894806,0.40479946997165683,0.3081278180761687,0.9017560262933928,1.1393661340271661,0.6421941989386445,0.44894022549488544,0.47160255175664306,3.1436660132987937,4.080057124363399
BGR,BG,Bulgaria,Europe & Central Asia,High income,102199231384.542,2023.0,direct_2023,6446596.0,2023.0,direct_2023,43624306742.1794,2023.0,direct_2023,49.5131518533858,,region_median_imputed,36.9706,2023.0,direct_2023,39.5,2023.0,direct_2023,40.23530092,2022.0,latest_2022,1.94458310651254,2023.0,direct_2023,1989703477.83817,2023.0,direct_2023,0.341861486434937,2023.0,direct_2023,0.047112051397562,2023.0,direct_2023,-0.00685768062248826,2023.0,direct_2023,0.388988107442856,2023.0,direct_2023,0.75421,2022.0,latest_2022,12.0578944173221,2023.0,direct_2023,12.7464592884783,,region_median_imputed,2604.19104505407,2023.0,direct_2023,40.9310458153299,2023.0,direct_2023,2.52244655399312,2023.0,direct_2023,100.74,2022.0,latest_2022,32.1163411938099,2023.0,direct_2023,0.126365577523338,2021.0,latest_2021,0.00649706344376637,2021.0,latest_2021,0.0193926462885907,2021.0,latest_2021,0.593627371344038,2021.0,latest_2021,Bulgaria,0.354212115609604,0.436862509583166,0.401271863505317,0.52882519607995,direct_ndgain,,48.0,61.5,48.5,74.5,61.0,49.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Europe,0.5683722972869873,0.5094224102795124,0.49862846387550236,0.5777976214885712,Western,Hybrid,,,,,,,,,,,0.15225528725569507,10969.0,4541.0,15564.0,-2312.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,7.41935676,direct_wmd_2023,0.0011934631721043768,direct_wmd_2023,16.78816757428139,direct_2023,9.916595012897915,direct_wmd_2023_plus_wb_balance,,,4221.33,derived_faostat_buffer,0.0011934631721043768,direct_wmd_2023,0.0007247337904464364,derived_wb_manufacturing_demand,4.336876632111939,derived_wmd_wb_reserve_proxy,0.0016998651636248297,derived_wmd_wb_reserve_proxy,15853.208636704085,0.42685552671169824,0.4023530092,0.354212115609604,0.5809328134557585,0.5391463615326211,0.5454301375662909,0.43713175339909544,1.3354283796497055,1.1197335045422248,0.4854317952099816,0.42275166056286545,0.402925646869781,5.738310748968491,5.654399027268589
BHR,BH,Bahrain,"Middle East, North Africa, Afghanistan & Pakistan",High income,46192260638.2979,2023.0,direct_2023,1577059.0,2023.0,direct_2023,4808192034.50774,2023.0,direct_2023,111.598089491983,2020.0,latest_2020,38.689,2023.0,direct_2023,34.400000000000006,,region_median_imputed,133.7068966,2022.0,latest_2022,3.52083573819693,2023.0,direct_2023,1622393617.02128,2023.0,direct_2023,-0.373967587947845,2023.0,direct_2023,0.697198748588562,2023.0,direct_2023,0.468770444393158,2023.0,direct_2023,-1.37783300876617,2023.0,direct_2023,0.10116,2014.0,latest_2014,0.387343644517371,2023.0,direct_2023,20.1297882520386,2023.0,direct_2023,10701.7927575092,2022.0,latest_2022,-45.4751316679306,2022.0,latest_2022,0.251492806718451,2023.0,direct_2023,129.17,2022.0,latest_2022,2.625,2023.0,direct_2023,0.0,2021.0,latest_2021,5.70191051100315,2021.0,latest_2021,10.9376756365994,2021.0,latest_2021,0.0,2021.0,latest_2021,Bahrain,0.435632072422982,0.468223170119524,0.435273841626415,0.572721605182203,direct_ndgain,,13.0,54.0,47.0,81.0,25.0,30.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Middle East,0.425206482410431,0.6394397497177124,0.5937540888786316,0.22443339824676597,MENA,Autocracy,Bahrain,Middle East,MENA,Autocracy,,,,,,Manual bloc override.,16.63958614760255,1516.0,1394.0,120.0,-55.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,24.239546999999998,direct_wmd_2023,0.0022936124859787932,direct_wmd_2023,16.8773585843647,latest_2022,24.552359622673336,direct_wmd_2023_plus_wb_balance,,,111.52,derived_faostat_buffer,0.0022936124859787932,direct_wmd_2023,0.00045181591471987726,derived_wb_manufacturing_demand,287.597733258931,derived_wmd_wb_reserve_proxy,0.001979711196184733,derived_wmd_wb_reserve_proxy,29290.128421509846,0.10409085782048258,1.0,0.435632072422982,0.5482514941270304,0.5101900374889374,0.5206223839759829,0.4979626662715944,1.327913373675052,1.1019479934518193,0.8875078716896961,0.5208168672273635,0.5275874546722678,6.421085882779502,5.072295052652551
BHS,BS,"Bahamas, The",Latin America & Caribbean ,High income,15271300000.0,2023.0,direct_2023,399440.0,2023.0,direct_2023,2511681591.43478,2023.0,direct_2023,73.7303207978365,2023.0,direct_2023,1.4098,2023.0,direct_2023,39.2,,region_median_imputed,7.860133843,,region_median_imputed,1.32324399735374,,region_median_imputed,339405131.876536,,region_median_imputed,1.00856232643127,2023.0,direct_2023,0.270353257656097,2023.0,direct_2023,0.179566532373428,2023.0,direct_2023,0.860349118709564,2023.0,direct_2023,0.21928999999999998,,region_median_imputed,0.0138247645369376,2023.0,direct_2023,0.855198967998795,2023.0,direct_2023,730.5723929666075,,region_median_imputed,13.31725266599755,,region_median_imputed,0.454447231080524,2023.0,direct_2023,99.17,2022.0,latest_2022,0.799200799200799,2023.0,direct_2023,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,0.0,2021.0,latest_2021,Bahamas,0.458425830822161,0.54123685830592,0.333273046633196,0.627556336972154,direct_ndgain,,75.5,33.0,44.5,81.0,24.0,46.0,,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,Global South,0.701712465286254,0.5540706515312194,0.5359133064746856,0.6720698237419128,NonAligned,Hybrid,,,,,,,,,,,0.0,508.0,388.0,109.0,3.0,direct_faostat_fbs_2023,direct_faostat_fbs_2023,,,,,0.29181983664658173,region_median_imputed,0.25295745167085515,derived_wb_energy_balance,,,32.75850393700788,derived_faostat_buffer,0.0,zero_imputed_no_wmd_production,6.332729916147425e-06,derived_wb_manufacturing_demand,0.0885351080847993,derived_wmd_wb_reserve_proxy,0.0,derived_wmd_wb_reserve_proxy,38231.77448427799,0.1644707124760027,0.07860133843,0.458425830822161,0.562745047530442,0.630734312832355,0.604632595670223,0.44719615186842343,1.367183318670324,0.8977325667907731,0.6618466225427262,0.3494012284372848,0.34431281425055393,6.183750468429264,5.693761749913831
