iso3,name,wb_region,income_level,model_region,alliance_block,regime_type,gdp_usd_current,population,fx_reserves_usd,public_debt_pct_gdp,co2_mtco2e,inequality_gini,water_stress_pct,military_gdp_ratio,military_spending_usd,wgi_pv,wgi_ge,wgi_rl,wgi_va,rd_pct_gdp,high_tech_exports_pct,manufacturing_share_pct,energy_use_kg_oe_pc,energy_imports_net_pct,agri_share_pct,food_production_index,arable_land_pct,coal_rents_pct,gas_rents_pct,oil_rents_pct,mineral_rents_pct,climate_vulnerability,habitat_vulnerability,ecosystem_vulnerability,ndgain_governance_readiness,pdi,idv,mas,uai,lto,ind,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,src_gdp_usd_current,src_population,src_fx_reserves_usd,src_public_debt_pct_gdp,src_co2_mtco2e,src_inequality_gini,src_water_stress_pct,src_military_gdp_ratio,src_military_spending_usd,src_wgi_pv,src_wgi_ge,src_wgi_rl,src_wgi_va,src_rd_pct_gdp,src_high_tech_exports_pct,src_manufacturing_share_pct,src_energy_use_kg_oe_pc,src_energy_imports_net_pct,src_agri_share_pct,src_food_production_index,src_arable_land_pct,src_coal_rents_pct,src_gas_rents_pct,src_oil_rents_pct,src_mineral_rents_pct,src_climate_vulnerability,src_habitat_vulnerability,src_ecosystem_vulnerability,src_ndgain_governance_readiness,src_pdi,src_idv,src_mas,src_uai,src_lto,src_ind,src_energy_production_raw,src_energy_consumption_raw,src_energy_reserve_raw,src_food_production_raw,src_food_consumption_raw,src_food_reserve_raw,src_metals_production_raw,src_metals_consumption_raw,src_metals_reserve_raw,gdp_per_capita,fx_to_gdp,water_stress,climate_risk,biodiversity_local,regime_stability,trust_gov,social_tension,security_index,tech_level,military_power,debt_crisis_prone,conflict_proneness,traditional_secular,survival_self_expression,energy_production_raw,energy_consumption_raw,energy_reserve_raw,food_production_raw,food_consumption_raw,food_reserve_raw,metals_production_raw,metals_consumption_raw,metals_reserve_raw,energy_reserve,energy_production,energy_consumption,food_reserve,food_production,food_consumption,metals_reserve,metals_production,metals_consumption
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,Global South,NonAligned,Hybrid,33853940000.0,6309624.0,2988196483.08155,102.190173433284,9.2365,39.8,12.09309202,1.33693500391086,454766666.666667,0.00233239983208477,0.0504390224814415,-0.369357317686081,-0.474436670541763,0.1428,6.40401071272118,12.4906879376522,768.683429492147,59.5054447583379,4.4504125664546,102.68,34.7972972972973,0.0,0.0,0.000150418698822045,0.0,0.425438252888859,0.52448757433536,0.51880476173913,0.436618247104175,71.0,27.0,19.0,88.0,49.0,48.0,1.9640278067159214,4.850103415125958,0.6875791921473198,3543.0,4753.0,380.24,0.0,0.00022082494894532697,0.0,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,derived_wb_energy_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,5365.444913991705,0.0882673178685125,0.1209309202,0.425438252888859,0.47835383196275494,0.48380625899648294,0.49447404284281654,0.4145466094744277,0.3759106969674912,1.0754251346582702,0.8953670915372658,0.8904310200076336,0.4060668386170056,3.886236765630043,5.047823604739655,1.9640278067159214,4.850103415125958,0.6875791921473198,3543.0,4753.0,380.24,0.0,0.00022082494894532697,0.0,0.6870395187009676,1.962486262603931,4.84629662158843,0.042788485252884374,0.3986945172811102,0.5348560656610547,0.0,0.0,0.36436116575978933
SMR,San Marino,Europe & Central Asia,High income,Global South,NonAligned,Democracy,2027527227.831,33860.0,836088074.053394,99.8703823864118,5.0264,39.2,7.860133843,1.32324399735374,339405131.876536,1.18497908115387,1.20168173313141,1.47689890861511,1.24682343006134,0.21928999999999998,3.13907204820087,31.7668387837015,730.5723929666075,13.31725266599755,0.0150932486085713,111.76,33.0833333333333,0.0,0.0,0.0,0.0,0.464307310656572,0.547140015072247,0.490240220108157,0.743726024541955,75.5,33.0,44.5,81.0,24.0,46.0,0.021442868299557265,0.02473718122584933,0.007505003904845042,21.119929232716885,20.867948342507326,1.8605396091561595,0.0,3.2366002452755685e-05,0.0,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,region_median_imputed,direct_2023,region_median_imputed,direct_2023,zero_imputed,zero_imputed,zero_imputed,latest_2020,region_median_imputed,direct_ndgain,region_median_imputed,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,59879.71730156527,0.4123683581540954,0.07860133843,0.464307310656572,0.481309882409798,0.7522599136829377,0.7249471261024476,0.2896504506418599,0.6502562191470268,1.4839030710390309,0.9398635521194343,0.7799034918670532,0.288017455470876,6.716677567120805,6.355085179870379,0.021442868299557265,0.02473718122584933,0.007505003904845042,21.119929232716885,20.867948342507326,1.8605396091561595,0.0,3.2366002452755685e-05,0.0,0.00749911330872394,0.021426038024925542,0.024717765280751428,0.00020936690413629705,0.0023766299719021355,0.002348274510602061,0.0,0.0,0.05340390404704686
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,Global South,NonAligned,Autocracy,10958000000.0,18358615.0,1820326375.87161,0.00161662140085104,0.8496,39.2,24.52774059,1.28520375603975,140974000.0,-2.37760090827942,-1.98020255565643,-2.21200466156006,-1.66268134117126,0.21928999999999998,3.13907204820087,9.83578649678412,730.5723929666075,13.31725266599755,9.31098009756551,98.94,1.75343513884018,0.0,0.0,0.0,0.0,0.610504400996975,0.665035239760427,0.649787104808563,0.0985749770631179,75.5,33.0,44.5,81.0,24.0,46.0,11.626147773398598,13.412297292102656,4.069151720689509,11451.052853239653,11314.430875959248,1008.7693554857765,0.0,5.416125982389012e-05,0.0,direct_2023,direct_2023,region_median_imputed,latest_2022,direct_2023,region_median_imputed,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,596.885985135589,0.1661184865734267,0.2452774059,0.610504400996975,0.3425888277155049,0.04865556478500363,0.18311075658798265,0.624454951461153,0.074556136643677,0.6958781993385628,0.6620877445797667,0.4718927844229505,0.6454402468644044,1.6922246122360238,3.31109883147876,11.626147773398598,13.412297292102656,4.069151720689509,11451.052853239653,11314.430875959248,1008.7693554857765,0.0,5.416125982389012e-05,0.0,4.0659578876621065,11.61702253617745,13.401770125507454,0.11351702264560494,1.2885893281633822,1.2732152290152585,0.0,0.0,0.08936607870941865
SRB,Serbia,Europe & Central Asia,Upper middle income,Europe,Western,Hybrid,81343999280.0179,6623183.0,24920546115.0616,49.5131518533858,36.9706,32.8,5.737631015,2.20807318692135,1796879440.10484,-0.0391097068786621,0.00763431889936328,-0.0745044872164726,-0.0550001598894596,0.95005,14.4028959953361,13.290562042008,2378.08281785261,42.5514943717482,3.78653396097272,98.37,30.9549292424783,0.235195620780373,0.0971253332700918,0.42442078759101,0.658642951066822,0.421516261713672,0.487592064545556,0.4590156013128,0.477955696740635,48.0,61.5,48.5,74.5,61.0,49.0,12.307903479999998,15.750477691793503,9.650321114352215,18157.0,6189.0,5310.208312048861,0.0016812694315963875,0.0006167652491617916,0.0027713833984098746,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,latest_2022,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,12281.707946166956,0.3063599815061382,0.05737631015,0.421516261713672,0.526696167070822,0.4922780806384981,0.522366891560331,0.37608794855197664,0.41802054760529034,1.3242460890101577,1.1026830377188457,0.5101947792770151,0.43344879113320106,5.403738428092993,5.585746509249679,12.307903479999998,15.750477691793503,9.650321114352215,18157.0,6189.0,5310.208312048861,0.0016812694315963875,0.0006167652491617916,0.0027713833984098746,9.642746682034211,12.298243140123107,15.738115312776364,0.5975588313955574,2.043210937136076,0.6964494404326252,0.9699841894434561,0.5884443010587357,1.0176626611169557
SSD,South Sudan,Sub-Saharan Africa ,Low income,Global South,NonAligned,Autocracy,11997800760.2242,11483374.0,72880855.2161364,56.36707623161835,5.0264,44.0,4.226075787,2.09613379474333,1076166129.2799,-2.18610787391663,-2.32788825035095,-2.13823580741882,-1.68417978286743,0.21928999999999998,3.13907204820087,3.53427701123526,69.0433646121056,-859.502809253272,10.3550274477245,114.76,3.93909657715253,0.0,0.0,10.3913729191421,0.0133266931516145,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,75.5,33.0,44.5,81.0,24.0,46.0,7.4181642,0.7928507780591736,165.50371188717688,7162.671182304223,7077.21368664181,630.9885461829297,0.0,2.130838819166114e-05,0.0,latest_2015,direct_2023,direct_2023,region_median_imputed,region_median_imputed,latest_2016,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,region_median_imputed,latest_2015,latest_2022,latest_2022,latest_2015,latest_2022,direct_2023,latest_2015,latest_2015,latest_2015,latest_2015,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,1044.7975272967858,0.006074517878122731,0.04226075787,0.464307310656572,0.4764821958100758,0.05950081348419171,0.14788527965545678,0.6020848748441185,0.04460659980773969,0.7299309030958095,0.9215301708588752,0.6786663176608227,0.6447424824683987,1.9857699943857754,3.1573415234331654,7.4181642,0.7928507780591736,165.50371188717688,7162.671182304223,7077.21368664181,630.9885461829297,0.0,2.130838819166114e-05,0.0,165.37380981975204,7.412341763420851,0.7922284780874396,0.07100527062667589,0.8060168584454138,0.7964003089164332,0.0,0.0,0.035158840516240866
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Hybrid,690456806.696406,230871.0,46247347.8884686,56.36707623161835,0.1456,40.7,1.876146789,1.32324399735374,339405131.876536,0.44070503115654,-0.90243524312973,-0.694839358329773,0.252305746078491,0.21928999999999998,29.2734328924522,0.605602080954194,730.5723929666075,13.31725266599755,13.4785052658292,107.25,4.16666666666667,0.0,0.0,0.0,0.0,0.541800996405374,0.608169951361408,0.527024524062508,0.461147789143291,75.5,33.0,44.5,81.0,24.0,46.0,0.14620603801497595,0.16866797893659363,0.05117211330524158,113.0,113.0,10.16251655629139,0.0,2.760745212117897e-07,0.0,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2017,latest_2022,region_median_imputed,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,2990.660614353496,0.06698079798756125,0.01876146789,0.541800996405374,0.432402762288042,0.4776381757855416,0.4452791390538216,0.43125089478736867,0.27810368127238144,1.092843080027966,0.8449346723371309,0.5893243093888396,0.4350339119211022,3.3792194397268367,4.81514480048174,0.14620603801497595,0.16866797893659363,0.05117211330524158,113.0,113.0,10.16251655629139,0.0,2.760745212117897e-07,0.0,0.05113194886882471,0.1460912824823563,0.16853559327030013,0.0011435900741664934,0.012715913195812998,0.012715913195812998,0.0,0.0,0.0004555229599994528
SUR,Suriname,Latin America & Caribbean ,Upper middle income,Global South,NonAligned,Hybrid,3472693412.08497,628886.0,1249135526.39627,56.36707623161835,2.496,39.2,3.950609365,1.32324399735374,339405131.876536,0.412738472223282,-0.967238128185272,-0.0622574500739574,0.353224784135818,0.21928999999999998,3.21274943551639,25.4811538761431,1695.16378963307,12.3045212170095,7.16164239184102,87.89,0.329984354012872,0.0,0.0114578354460793,7.93252614181898,0.0,0.403676138662994,0.558315897362388,0.430460761545301,0.457564274726922,85.0,47.0,37.0,92.0,24.0,46.0,0.9348906085793596,1.066064775007183,4.587278208056791,338.0,366.0,29.28,0.0001667721207607143,4.4505944935925197e-05,4.912813825447124e-05,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2022,latest_2022,region_median_imputed,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,5521.9760212263745,0.35970221904682964,0.03950609365,0.403676138662994,0.5056116705461555,0.5035988343134523,0.45192010416537526,0.41058166630890014,0.35542351619728907,1.0376970880513847,0.851018048378209,0.5467466799795992,0.39315540276824024,4.092798218149223,5.009018854517976,0.9348906085793596,1.066064775007183,4.587278208056791,338.0,366.0,29.28,0.0001667721207607143,4.4505944935925197e-05,4.912813825447124e-05,4.583677703172129,0.9341568230860572,1.0652280323341448,0.0032948844103841118,0.03803520938216631,0.04118605512980139,0.017194848389064935,0.058370242266250004,0.07343480914427654
SVK,Slovak Republic,Europe & Central Asia,High income,Europe,Western,Democracy,133578518423.544,5426740.0,9186434253.73655,49.5131518533858,31.1483,23.8,2.425230293,1.83861085562872,2441648912.4939,0.573219299316406,0.229512304067612,0.603365182876587,0.912476003170013,0.97939,9.7184584659913,16.8469462095189,3054.72438218715,57.886994383722,2.12570153523878,86.15,27.1838602329451,0.00515044751380184,0.00854206904967972,0.00176348784699933,0.011739036506355,0.360217081616822,0.373051041117879,0.315413816898473,0.603087516985411,48.0,61.5,48.5,74.5,61.0,49.0,6.981155058756261,16.577194993790293,2.5052972997590706,7269.0,4387.0,1394.788786867743,7.369932181939893e-06,0.001220211709772162,1.981651043309927e-06,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,24614.873464279477,0.06877179326550598,0.024252302929999997,0.360217081616822,0.655767570991824,0.6024028742313386,0.6210335045337677,0.29143739587966266,0.4743309119642727,1.417570765260176,1.1597638049362724,0.5185138679252026,0.3442016048152885,6.2811437484413775,6.163730126789177,6.981155058756261,16.577194993790293,2.5052972997590706,7269.0,4387.0,1394.788786867743,7.369932181939893e-06,0.001220211709772162,1.981651043309927e-06,2.5033309190958115,6.97567562590968,16.5641837333343,0.1569558684982614,0.8179820621271211,0.4936700105312533,0.0006935778651584744,0.0025794762636789626,2.0133493211240663
SVN,Slovenia,Europe & Central Asia,High income,Europe,Western,Democracy,69255264238.3855,2120461.0,2159627696.30557,49.5131518533858,12.6186,24.7,5.591615957,1.32131919558764,912917403.122718,0.818632841110229,1.03929400444031,1.03880786895752,1.07909941673279,2.09525,8.20345582131026,19.5198398726195,2895.95134590199,48.9021824108035,1.53197014432848,94.0,8.88475005587424,0.0258661890048008,0.00143387827318925,2.90014634526052e-05,0.0,0.314325595066413,0.374865985526537,0.363015582651422,0.669268400953311,48.0,61.5,48.5,74.5,61.0,49.0,3.1377901977644544,6.14075188688268,1.1474153384849113,1774.0,1932.0,322.0914401622718,2.10444587046087e-06,0.0007206436313790967,5.272953700155914e-07,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,32660.475358134623,0.031183589003023,0.05591615957,0.314325595066413,0.6310592159110205,0.6835617661476135,0.7116016227722171,0.2499751505497233,0.5670050379600915,1.5765880688226042,1.063468732749153,0.5070827417082787,0.2720566093141781,6.606290404102132,6.658032963311363,3.1377901977644544,6.14075188688268,1.1474153384849113,1774.0,1932.0,322.0914401622718,2.10444587046087e-06,0.0007206436313790967,5.272953700155914e-07,1.1465147446374104,3.1353273802893225,6.135932077365703,0.036245015878034026,0.1996285841537368,0.21740835658682048,0.000184553379505457,0.0007365560546613045,1.189061991775509
SWE,Sweden,Europe & Central Asia,High income,Europe,Western,Democracy,578990915246.07,10536632.0,52526540191.0537,49.5131518533858,36.6683,29.3,3.582972583,1.50126036606591,8754872951.01216,0.758365273475647,1.60138332843781,1.60402345657349,1.57483160495758,3.40822,17.6238520277113,13.3941389054248,4288.83333908122,27.7524049832745,1.28228230721285,101.15,6.20227367593979,0.0,0.0,0.0272391808431431,1.00125372772349,0.317048367502868,0.567958958501462,0.346386462822844,0.815248020622386,31.0,71.0,5.0,29.0,53.0,78.0,32.64858603229253,45.189858603230036,11.937128976523356,10414.0,9156.0,1282.0148691298562,0.00506059790717171,0.004574981338561212,0.015411470499331713,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,direct_hofstede,derived_wb_energy_balance,direct_2023,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,54950.283472562194,0.09072083655877404,0.03582972583,0.317048367502868,0.542827289337847,0.7276766860485081,0.7835437906265263,0.22693746599822637,0.6622899720763235,1.8029469383197203,1.3901685787862024,0.49065583990164535,0.25981799320108884,7.49591679334657,7.570781487134405,32.64858603229253,45.189858603230036,11.937128976523356,10414.0,9156.0,1282.0148691298562,0.00506059790717171,0.004574981338561212,0.015411470499331713,11.927759653530623,32.622960511416096,45.15438957360974,0.14426539638581248,1.1718895577097042,1.0303265594766708,5.394014674766099,1.7712092675100986,7.548719208625997
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,Global South,NonAligned,Autocracy,4621191261.84214,1230506.0,479261051.167947,35.7240338809728,1.0784,54.6,77.55991285,1.38354667632574,70513370.260132,-0.357591271400452,-0.884958326816559,-0.597746074199677,-1.16463816165924,0.26754,0.285307158606886,29.1853167673391,958.916943750887,20.5529558411835,6.63100879033993,105.96,10.2906976744186,0.13654443934385,0.0,0.0,0.0,0.447638388874438,0.452016127702357,0.514315910716923,0.37965460326949,75.5,33.0,44.5,81.0,24.0,46.0,0.9374378229010936,1.179953052787129,0.4015265062481218,1324.0,619.0,296.68047745358086,2.148523372820494e-07,6.545166585141699e-05,5.3725424473591793e-08,direct_2023,direct_2023,direct_2023,latest_2021,direct_2023,latest_2016,latest_2022,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2015,direct_2023,direct_2023,latest_2022,latest_2022,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,direct_wmd_2023_plus_wb_balance,latest_2022,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,direct_wmd_2023,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,3755.521112324637,0.10370941690409492,0.7755991285,0.447638388874438,0.51683398079036,0.3953793233633041,0.34426600978374483,0.6178037062336375,0.2911927066637027,0.9656981401262524,0.6327679882778201,0.4636578924924742,0.4944507570238592,3.4238832446773206,4.123526342685087,0.9374378229010936,1.179953052787129,0.4015265062481218,1324.0,619.0,296.68047745358086,2.148523372820494e-07,6.545166585141699e-05,5.3725424473591793e-08,0.40121135245070694,0.9367020381269122,1.1790269204407693,0.03338551502824858,0.14898999178103017,0.06965619706378978,1.8803898565757127e-05,7.51983180487173e-05,0.10799524865483799
SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Global South,NonAligned,Hybrid,1686525953.05006,42749.0,1820326375.87161,56.36707623161835,5.0264,39.2,7.860133843,1.32324399735374,339405131.876536,-0.235371336340904,-0.494244992733002,-0.505709648132324,-0.296392291784286,0.21928999999999998,3.13907204820087,1.17053397088981,730.5723929666075,13.31725266599755,9.31098009756551,111.76,9.094565279210915,0.0,0.0,0.0,0.0,0.464307310656572,0.5567953882716915,0.490240220108157,0.406934936400206,75.5,33.0,44.5,81.0,24.0,46.0,0.027072096188357164,0.031231239226929504,0.009475233665925007,26.664378463361313,26.346247008087584,2.3489724675669423,0.0,9.920314016918782e-07,0.0,direct_2023,direct_2023,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,latest_2021,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,zero_imputed,zero_imputed,zero_imputed,latest_2018,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,region_per_capita_imputed,region_per_capita_imputed,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,39451.822336196405,1.0793349326048458,0.07860133843,0.464307310656572,0.4764821958100758,0.42905387088656427,0.44686014936566354,0.43546179891919035,0.40989521876744095,1.3662307933338387,0.8920421742919772,0.4697463512943579,0.43759240751893924,6.055330859867352,4.818838947909128,0.027072096188357164,0.031231239226929504,0.009475233665925007,26.664378463361313,26.346247008087584,2.3489724675669423,0.0,9.920314016918782e-07,0.0,0.009467796657845237,0.027050847593843533,0.031206726166179647,0.000264330353955185,0.0030005479819505136,0.002964748583984864,0.0,0.0,0.0016368518127915983
SYC,Seychelles,Sub-Saharan Africa ,High income,Global South,NonAligned,Hybrid,2187379754.66167,119773.0,682793969.314271,56.36707623161835,0.8395,32.1,7.860133843,1.4864216122769,33226261.1275964,0.763500511646271,0.624744176864624,0.432935118675232,0.556410670280457,0.2017,0.0384062538993691,4.69083873198533,730.5723929666075,13.31725266599755,2.49645335614707,149.83,0.326086956521739,0.0,0.0,0.0,0.0,0.444141275646427,0.400803161760423,0.479345684863615,0.660364394622985,75.5,33.0,44.5,81.0,24.0,46.0,0.07584987196818878,0.08750284722278948,0.02654745518886607,152.0,100.0,26.200000000000003,0.0,4.975336739918508e-06,0.0,direct_2023,direct_2023,direct_2023,region_median_imputed,direct_2023,latest_2018,region_median_imputed,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,direct_2023,latest_2016,direct_2023,direct_2023,region_median_imputed,region_median_imputed,direct_2023,latest_2022,direct_2023,latest_2021,latest_2021,latest_2021,latest_2021,direct_ndgain,direct_ndgain,direct_ndgain,direct_ndgain,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,region_median_imputed,derived_wb_energy_balance,region_median_imputed,derived_wmd_wb_reserve_proxy,direct_faostat_fbs_2023,direct_faostat_fbs_2023,derived_faostat_buffer,zero_imputed_no_wmd_production,derived_wb_manufacturing_demand,derived_wmd_wb_reserve_proxy,18262.71158492874,0.3121515447233721,0.07860133843,0.444141275646427,0.5599255766879809,0.6306215792894363,0.6310477175474167,0.32099439029413135,0.507380922859569,1.257998473332881,0.6019069857622235,0.5274151598023621,0.34202603330024556,5.3527471714488195,5.854244197442953,0.07584987196818878,0.08750284722278948,0.02654745518886607,152.0,100.0,26.200000000000003,0.0,4.975336739918508e-06,0.0,0.02652661837937957,0.07579033822679877,0.08743416718757946,0.002948291378144253,0.017104591201447573,0.01125302052726814,0.0,0.0,0.008209305620865534
